# 02 triage tags (vanillahunt link 02, smr-bugfixpack-b6, 2026-09-10) — working copy of 01's PRESETS.tsv; ⛔ 01's file is untouched, this file is the parent's; regenerate from the parent's scratch scripts, never hand-edit rows.
# presetdiff.py v1 (2026-09-10) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python presetdiff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# SCOPE: the `generated` bucket only — Data/, Lua/BuildingTemplate/, Lua/XDef/, Lua/ClassDefs/. DLC/ excluded.
# PRESETS: 1.0.7=14409  1.1.0=14986. Identity is `class::id::group` (how the GAME names a preset), with id-less presets keyed `class::file#ordinal`. Matched presets whose FILE moved: 0. Ambiguous ids needing a disambiguator: 1.0.7=1 1.1.0=0.
# ⭐ ROUTED TO 02, NOT READ HERE: the tech registry exists TWICE in 1.1.0 — 264 `TechPreset` in 1.0.7 became 274 `TechPreset` PLUS 441 `Tech`, and 258 of the 1.0.7 ids appear under both classes in the new tree. Mechanical count only; what it means is a reader's question.
# ⛔ REORDER IS NOT A ROW, BY CONSTRUCTION: rows are keyed by key PATH, so re-emitting a preset's keys in another order with equal values yields nothing. 0 presets are in exactly that state — COUNTED here so that `no rows` and `never looked` do not look alike.
# ROWS BY CHURN CLASS: COMMENT=1  REINDEX=10462  REINDEX-SWAP=1924  T-ID=22  added-preset=1471  none=22738  removed-preset=894   ⭐ `none` is the READABLE PILE — the rows 04's registry agents actually read.
# ⭐ THE GENERATED-LUA TWINS, so 04 can confirm they carry nothing extra: 1.1.0 files parsed per registry — Data=2191, Lua/BuildingTemplate=292, Lua/ClassDefs=7, Lua/XDef=426 | 1.0.7 — Data=2143, Lua/BuildingTemplate=288, Lua/ClassDefs=9, Lua/XDef=400
# ⚠️ CHURN CLASSES ARE CLAIMS. Each is a rule asserting a row is uninteresting; `python tools/presetdiff.py --sample <class>` prints rows so one can be falsified. A single row where a rule hid a real value change VOIDS that class.
# 02 COLUMNS: prid = P + 1-based data-row index of PRESETS.tsv. system = preset:<class>; link = 03 (dlc-adjacent) | 04-E (the registry agent) | NOT-READ(churn) for REINDEX / T-ID / COMMENT (rule-classed and sampled by 01, unread here — TRIAGE.md §4). ⭐ READ by a registry agent: `none` + `REINDEX-SWAP` (01: must be read where order is semantic) + `added-preset` + `removed-preset` (real content, not churn).
# 02 DLC TAG on presets: T1 literal on class:id + key + both values; T2 narrowed on id + key + values ONLY — never on the class name (a registry is not a mention). Literal matching of all 25 terms would tag 8,209 readable rows (all of TechPreset and LawDef by class name).
# 02 FIELD-REPORT TAGS (README §2b), column `fr`: FR-1(c) = `none`/`added-preset` rows of ParticleSystemPreset, LightmodelPreset, ActionFX*, *Entity* registries (assets first spawned at new game); FR-2 = id/key/value naming DeepScan / UndergroundDeepScanning / Deep* resources / depth_layer.
prid	file	class	id	key	value107	value110	churn-class	flags	system	link	dlc	dlc_terms	dlc_literal	fr
P28105	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[6].ImageFit	<absent>	"smallest"	none		preset:XDef	04-E				
P28106	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[6].Margins	box(10, 20, 10, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28107	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[6].MaxHeight	<absent>	120	none		preset:XDef	04-E				
P28108	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[6].MaxWidth	<absent>	136	none		preset:XDef	04-E				
P28109	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[6].VAlign	"bottom"	"center"	none		preset:XDef	04-E				
P28110	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[7].HAlign	"center"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28111	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[7].Id	"idNumPrefabs"	"idShine"	REINDEX-SWAP		preset:XDef	04-E				
P28112	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[7].Image	<absent>	"UI/Common/Hex_2_shine.png"	REINDEX		preset:XDef	NOT-READ(churn)				
P28113	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[7].ImageFit	<absent>	"stretch"	REINDEX		preset:XDef	NOT-READ(churn)				
P28114	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[7].Margins	<absent>	box(-10, -10, -10, -10)	REINDEX		preset:XDef	NOT-READ(churn)				
P28115	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[7].ScaleModifier	point(1200, 1200)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28116	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[7].TextStyle	"HexButtonLabel"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28117	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[7].Translate	true	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28118	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[7].VAlign	"bottom"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28119	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[7].Visible	<absent>	false	REINDEX		preset:XDef	NOT-READ(churn)				
P28120	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[7].__class	"XText"	"XImage"	REINDEX-SWAP		preset:XDef	04-E				
P28121	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[8].Dock	<absent>	"box"	REINDEX		preset:XDef	NOT-READ(churn)				
P28122	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[8].HAlign	"left"	"center"	REINDEX-SWAP		preset:XDef	04-E				
P28123	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[8].Id	"idLock"	"idTextBkg"	REINDEX-SWAP		preset:XDef	04-E				
P28124	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[8].Image	"UI/Icons/bmc_lock.png"	"UI/Common/pin_shadow.png"	REINDEX-SWAP		preset:XDef	04-E				
P28125	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[8].Margins	box(25, 0, 0, 0)	box(10, 20, 10, 0)	REINDEX-SWAP		preset:XDef	04-E				
P28126	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[9].Dock	<absent>	"box"	REINDEX		preset:XDef	NOT-READ(churn)				
P28127	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[9].HAlign	<absent>	"center"	REINDEX		preset:XDef	NOT-READ(churn)				
P28128	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[9].Id	<absent>	"idNumPrefabs"	REINDEX		preset:XDef	NOT-READ(churn)				
P28129	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[9].ScaleModifier	<absent>	point(1200, 1200)	REINDEX		preset:XDef	NOT-READ(churn)				
P28130	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[9].TextStyle	<absent>	"HexButtonLabel"	REINDEX		preset:XDef	NOT-READ(churn)				
P28131	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[9].Translate	<absent>	true	REINDEX		preset:XDef	NOT-READ(churn)				
P28132	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[9].VAlign	<absent>	"bottom"	REINDEX		preset:XDef	NOT-READ(churn)				
P28133	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[10].children[2].children[1].children[9].__class	<absent>	"XText"	REINDEX		preset:XDef	NOT-READ(churn)				
P28134	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[3].func	function ( self ) if self.window_state = = "destroying" then return end local prefabs = self.prefabs and ColonyGetPrefabs ( self.name , UICity ) local locked = not self.enabled and not prefabs local lock_ctrl = rawget ( self.idButton , "idLock" ) if lock_ctrl then lock_ctrl SetVisible ( locked , "true" ) end local show_uses_text = ( not not prefabs ) and ( not self.enabled or prefabs 0 ) self.idButton.idNumPrefabs SetVisible ( show_uses_text , "true" ) self.idButton.idTextBkg SetVisible ( show_uses_text , "true" ) self.idButton.idNumPrefabs SetText ( Untranslated ( prefabs ) ) local popup = rawget ( self , "open_as_popup" ) if popup then self UpdateSubCategoryIcon ( ) end self SetEnabled ( self.enabled ) self.idText SetText ( self GetNameTwoLines ( "" , self ) ) self.idButton SetImage ( self GetIcon ( "" , self ) ) end	function ( self ) if self.window_state = = "destroying" then return end local prefabs = self.prefabs and ColonyGetPrefabs ( self.name , UICity ) local locked = not self.enabled and not prefabs local lock_ctrl = rawget ( self.idButton , "idLock" ) if lock_ctrl then lock_ctrl SetVisible ( locked , "true" ) end local show_uses_text = ( not not prefabs ) and ( not self.enabled or prefabs 0 ) self.idButton.idNumPrefabs SetVisible ( show_uses_text , "true" ) self.idButton.idTextBkg SetVisible ( show_uses_text , "true" ) self.idButton.idNumPrefabs SetText ( Untranslated { "<prefabs> <res_icon('Prefab')>" , prefabs = prefabs or 0 } ) local popup = rawget ( self , "open_as_popup" ) if popup then self UpdateSubCategoryIcon ( ) end self SetEnabled ( self.enabled ) self.idText SetText ( self GetNameTwoLines ( "" , self ) ) self.idButton SetColumnsUse ( self GetIconColumns ( "" , self ) or self.idButton.ColumnsUse ) self.idButton.idHexIcon SetColumns ( self.idButton.Columns ) self.idButton.idHexIcon SetImage ( self GetIcon ( "" , self ) ) self.idButton.idHexIcon SetColumn ( self.idButton GetColumn ( ) ) local desat = locked and 255 or 0 self.idButton.idHexIcon SetDesaturation ( desat ) self.idButtonBack SetDesaturation ( desat ) self.idButton.idShine SetDesaturation ( desat ) end	none		preset:XDef	04-E				
P28135	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[7].func	function ( self ) self.idButton.idShine SetVisible ( true ) self.idButtonBack SetImage ( "UI/IconsRemaster/Buildings/buildings_hex_rollover" ) self.idText OnMouseEnter ( ) self.idRollover SetVisible ( self.idText GetVisible ( ) ) self FillRollover ( ) end	function ( self ) self.idButton OnMouseEnter ( ) self.idButton.idShine SetVisible ( true ) self.idButtonBack SetImage ( self.idButton GetBackImage ( true ) ) self.idText OnMouseEnter ( ) self.idRollover SetVisible ( self.idText GetVisible ( ) ) self FillRollover ( ) end	none		preset:XDef	04-E				
P28136	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[1].children[8].func	function ( self , pt , ) self.idButton.idShine SetVisible ( self.highlighting ) self.idButtonBack SetImage ( "UI/IconsRemaster/Buildings/buildings_hex" ) self.idText OnMouseLeft ( ) self.idRollover SetVisible ( false ) end	function ( self , pt , ) self.idButton OnMouseLeft ( ) self.idButton.idShine SetVisible ( self.highlighting ) self.idButtonBack SetImage ( self.idButton GetBackImage ( false ) ) self.idText OnMouseLeft ( ) self.idRollover SetVisible ( false ) end	none		preset:XDef	04-E				
P28137	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[4].name	"ButtonAlign"	"int_fade_in"	none		preset:XDef	04-E				
P28138	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[4].type	"text"	"number"	REINDEX-SWAP		preset:XDef	04-E				
P28139	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[4].value	"top"	20	none		preset:XDef	04-E				
P28140	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[5].name	"int_fade_in"	"int_fade_out"	REINDEX-SWAP		preset:XDef	04-E				
P28141	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[5].value	20	500	REINDEX-SWAP		preset:XDef	04-E				
P28142	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[6].name	"int_fade_out"	"int_perc"	REINDEX-SWAP		preset:XDef	04-E				
P28143	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[6].value	500	1100	REINDEX-SWAP		preset:XDef	04-E				
P28144	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[7].name	"int_perc"	"sel_fade_in"	REINDEX-SWAP		preset:XDef	04-E				
P28145	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[7].value	1100	500	REINDEX-SWAP		preset:XDef	04-E				
P28146	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[8].name	"sel_fade_in"	"sel_fade_out"	REINDEX-SWAP		preset:XDef	04-E				
P28147	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[8].value	500	250	REINDEX-SWAP		preset:XDef	04-E				
P28148	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[9].name	"sel_fade_out"	"prefabs"	REINDEX-SWAP		preset:XDef	04-E				
P28149	Data/XDef/HexButtonItemBase.lua	XDef	HexButtonItemBase	[9].value	250	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28150	Data/XDef/HoverableTitle.lua	XDef	HoverableTitle	<preset>		<added>	added-preset		preset:XDef	04-E				
P28151	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].Id	"idBasicResources"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)			Resource	
P28152	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].Margins	box(0, 0, 0, 10)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28153	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].RolloverOnFocus	true	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28154	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].__class	"XContextControl"	"InfobarSeparator"	REINDEX-SWAP		preset:XDef	04-E				
P28155	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[1].__class	'XDefFunc'	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28156	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[1].func	function ( self , ) XCreateRolloverWindow ( self , true ) XContextWindow.OnSetFocus ( self , ) end	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28157	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[1].name	"OnSetFocus"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28158	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[1].params	"..."	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28159	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].HAlign	"center"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28160	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].LayoutMethod	"HList"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28161	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].__class	'XDefWindow'	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28162	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].__comment	"centers the texts"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28163	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].Background	RGBA(0, 0, 0, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28164	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].BorderColor	RGBA(0, 0, 0, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28165	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].DisabledBorderColor	RGBA(0, 0, 0, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28166	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].FXMouseIn	"UIButtonMouseIn"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28167	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].FXPress	"BuildMenuButtonClick"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28168	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].FocusedBackground	RGBA(0, 0, 0, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28169	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].FocusedBorderColor	RGBA(0, 0, 0, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28170	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].HAlign	"center"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28171	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].PressedBackground	RGBA(0, 0, 0, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28172	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].RelativeFocusOrder	"next-in-line"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28173	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].RolloverAnchor	"bottom"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28174	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].RolloverBackground	RGBA(0, 0, 0, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28175	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].RolloverTemplate	"MarsRollover"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28176	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].RolloverText	T(13684, "<ScannedResourcesRollover>")	<absent>	REINDEX		preset:XDef	NOT-READ(churn)			Resource	
P28177	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].RolloverTitle	T(13685, "Scanned Resources (Dev only)")	<absent>	REINDEX		preset:XDef	NOT-READ(churn)			Resource	
P28178	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].__class	"XButton"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28179	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].__condition	function ( parent , context ) return Platform.debug end	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28180	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].children[1].Dock	"box"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28181	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].children[1].FrameBox	box(0, 2, 0, 10)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28182	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].children[1].Id	"idRollover"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28183	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].children[1].Image	"UI/CommonRemaster/rollover_shine.png"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28184	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].children[1].Margins	box(-20, 0, -20, 8)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28185	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].children[1].Visible	false	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28186	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].children[1].__class	"XFrame"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28187	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].children[2].Id	"idGridResourcesScannedWater"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)			Resource	
P28188	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].children[2].Padding	box(8, 5, 8, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28189	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].children[2].ResImage	"UI/Icons/res_water"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28190	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].children[2].ResText	T(540749956075, "<ScannedResourcesText>")	<absent>	REINDEX		preset:XDef	NOT-READ(churn)			Resource	
P28191	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[1].children[2].__class	"InfobarResItem"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28192	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[2].__class	'XDefForEach'	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28193	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[2].__condition	function ( parent , context , item , i ) return Resources [ item ] visible and ( not IsGameRuleActive ( "NoUndergroundAndAsteroids" ) or not Resources [ item ] tags [ "Asteroids" ] ) end	<absent>	REINDEX		preset:XDef	NOT-READ(churn)	dlc-adjacent	Resource~	Resource	
P28194	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[2].array	function ( parent , context ) return GroupResourceIds.BasicResources end	<absent>	none		preset:XDef	04-E			Resource	
P28195	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[2].children[1].Background	RGBA(0, 0, 0, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28196	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[2].children[1].BorderColor	RGBA(0, 0, 0, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28197	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[2].children[1].DisabledBorderColor	RGBA(0, 0, 0, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28198	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[2].children[1].FXMouseIn	"UIButtonMouseIn"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28199	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[2].children[1].FXPress	"BuildMenuButtonClick"	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28200	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[2].children[1].FocusedBackground	RGBA(0, 0, 0, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
P28201	Data/XDef/InfobarUI.lua	XDef	InfobarUI	[1].children[3].children[1].children[10].children[2].children[2].children[1].FocusedBorderColor	RGBA(0, 0, 0, 0)	<absent>	REINDEX		preset:XDef	NOT-READ(churn)				
