# 02 triage tags (vanillahunt link 02, smr-bugfixpack-b6, 2026-09-10) — working copy of 01's CALLERS.tsv; ⛔ 01's file is untouched, this file is the parent's; regenerate from the parent's scratch scripts, never hand-edit rows.
# treediff.py v1.2 (2026-09-10, indented orphans covered; NOROWS) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
# CALLERS: class (b′). Every call site, in BOTH trees, of every `sig` or `body+sig` function in a `hand` file (290 callees).
# ⭐⭐ READ THIS FIRST: **a `same` call line against a CHANGED SIGNATURE is the F117 shape, and it is the single highest-yield row class in this chain.** The callee's contract moved; this call site's text did not. F117 is exactly that, and the developers wrote it themselves. status counts: changed=682 gone=331 new=618 same=2465
# `same`-against-changed-signature by file, top 12: Lua/Buildings/StorageDepot.lua=39 | CommonLua/Ged/GedPropEditors.lua=38 | Lua/Mysteries/Fireflies.lua=34 | Lua/Buildings/Building.lua=31 | Lua/Construction/Construction.lua=30 | CommonLua/Ged.lua=29 | Lua/Mysteries/MirrorSphere.lua=28 | CommonLua/Ged/GedPanel.lua=26 | Lua/UniversalRocket.lua=25 | Lua/Mysteries/Crystals.lua=25 | Lua/Buildings/RocketBase.lua=22 | Lua/Meteors.lua=22
# ⛔ TEXT-LEVEL, AND THAT IS THE WHOLE BOUND. Matching is `Name(`, `:Name(`, `.Name(` by text on the bare name, so it CANNOT see a dynamic dispatch (`self[name]`, a preset's `func` field, `Msg` handlers — chain blind spot 7), it cannot tell two classes' same-named methods apart, and it counts a mention inside a string or a comment. ⛔ IT DOES NOT BOUND REACH.
# PAIRING RULE, stated because it is an assumption: within one file, the k-th call site of a name in 1.0.7 is paired with the k-th in 1.1.0. Equal text => `same`, different => `changed`, unpaired => `new`/`gone`. If call sites were REORDERED inside a file, that pairing mislabels — read the line, not the label.
# 02 UNIT D (the b′ pass): every `same` row carries verdict F117-SHAPE | benign | unsure + one sentence. Method: signature shape per callee (appended / trailing-removed / renamed / inserted / to-varargs / varargs-named / other), a CALL-FORM homonym test (a bare `Name(` cannot reach a method callee; `x:Name(` cannot reach a global), the caller path (hand / generated / tooling-by-path), and for appended parameters whether the 1.1.0 callee body indexes the new parameter unguarded (measured: none does). Meaning-changed slots were read in the callee body (tri_dcheck). ⛔ Text-level caller table: a benign verdict bounds nothing about dynamic dispatch (chain blind spot 7). F117-SHAPE rows are CANDIDATES, TAKEABLE WHEN the owning link reads the caller's body — not C entries.
# 02 COLUMNS: cid = C + 1-based data-row index of CALLERS.tsv; verdict, why, caller_system, caller_link (03 when the CALLEE row is dlc-adjacent), homonym, caller_path. Rows whose status is not `same` carry no verdict (not in unit D).
cid	callee_file	callee_function	name	call_file	call_line107	call_line110	status	call_text	verdict	why	caller_system	caller_link	homonym	caller_path
C03143	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Classes/XDef/PresetEditDef.generated.lua	69	69	same	self.connection:Send("rfnBindBookmarks", self.context, self.app.PresetClass)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03144	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Classes/XDef/PresetEditDef.generated.lua	79	79	same	host:Send("GedToggleBookmark", "SelectedBookmark", host.PresetClass)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03145	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Classes/XDef/PresetEditDef.generated.lua	202	166	same	host:Send("GedPresetSave", "SelectedPreset", host.PresetClass)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03146	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Classes/XDef/PresetEditDef.generated.lua	217	181	same	ged:Send("GedHistorySetPrev")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03147	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Classes/XDef/PresetEditDef.generated.lua	233	197	same	ged:Send("GedHistorySetNext")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03148	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Classes/XDef/PresetEditDef.generated.lua	246	210	same	host:Send("GedPresetSave", "SelectedPreset", host.PresetClass, "force_save_all")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03149	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Classes/XDef/PresetEditDef.generated.lua	257	221	same	host:Send("GedPresetSaveSelected", "SelectedPreset")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03150	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Classes/XDef/PresetEditDef.generated.lua	377	341	same	host:Send("GedToggleBookmark", "SelectedPreset", host.PresetClass)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03151	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Classes/XDef/PresetEditDef.generated.lua	428	392	same	g_GedApp:Send("GedOpenLogFile", host.PresetClass)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03152	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Classes/XDef/PresetEditDef.generated.lua	461	425	same	host:Send("GedCustomEditorAction", "SelectedPreset", func_name, data.Name)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03153	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Core/luadebugger.lua	344	344	same	self:Send(function()	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03154	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Core/luadebugger.lua	461	469	same	self:Send({Event="CompileShaders",	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03155	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Core/luadebugger.lua	472	480	same	self:Send({ Event="CompileShaders",	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03156	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Core/luadebugger.lua	513	521	same	self:Send({Event="AutoCompleteList", List=list})	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03157	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Core/luadebugger.lua	1373	1381	same	self:Send(InitPacket)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03158	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/DumbAIDebug.lua	44	44	same	host:Send("GedCallMethod", "root", "AIThink")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03159	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedCollectionsEditor.lua	25	25	same	self.parent:Send("GedCollectionEditorOp", "view")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03160	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedCollectionsEditor.lua	60	60	same	host:Send("GedCollectionEditorOp", "new")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03161	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedCollectionsEditor.lua	70	70	same	host:Send("GedCollectionEditorOp", "delete")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03162	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedCollectionsEditor.lua	79	79	same	host:Send("GedCollectionEditorOp", "lock")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03163	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedCollectionsEditor.lua	88	88	same	host:Send("GedCollectionEditorOp", "unlock")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03164	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedCollectionsEditor.lua	97	97	same	host:Send("GedCollectionEditorOp", "collect")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03165	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedCollectionsEditor.lua	106	106	same	host:Send("GedCollectionEditorOp", "uncollect")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03166	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedFolderCrashes.lua	35	35	same	self.connection:Send("rfnRunGlobal", "GedFolderCrashesRun", self.context, item_idx)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03167	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedHGTesting.lua	52	52	same	host:Send("GedObjModified", "root")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03168	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedHGTesting.lua	65	65	same	host:Send("GedObjModified", "root")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03169	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedHGTesting.lua	80	80	same	host:Send("GedCallMethod", "SelectedPreset", "OpenEditor")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03170	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedHGTesting.lua	94	94	same	host:Send("GedCallMethod", "SelectedPreset", "LogTest", true)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03171	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedHGTesting.lua	95	95	same	host:Send("GedObjModified", "root")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03172	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedHGTesting.lua	109	109	same	host:Send("GedCallMethod", "SelectedPreset", "LogTest", false)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03173	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedHGTesting.lua	110	110	same	host:Send("GedObjModified", "root")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03174	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedInspector.lua	127	127	same	host:Send("GedObjModified", "root")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03175	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedMantisCrashes.lua	37	37	same	self.connection:Send("rfnRunGlobal", "GedMantisCrashesRun", self.context, item_idx)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03176	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedMantisSummary.lua	21	21	same	self.connection:Send("rfnRunGlobal", "GedOpenMantisUser", selection)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03177	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedMantisSummary.lua	38	38	same	self.connection:Send("rfnRunGlobal", "GedOpenMantisTag", item_idx)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03178	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedMapDataEditor.lua	21	21	same	self:Send("GedMapDataOpenMap")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03179	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedMapPatchEditor.lua	129	113	same	host:Send("GedCustomEditorAction", "SelectedPreset", func_name, data.Name)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03180	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedObjectEditor.lua	50	50	same	host:Send("GedOpenAutoattachEditorButton")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03181	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedParticleEditor.lua	54	54	same	host:Send("GedSetParticleEmitDetail", detail_levels[idx].value)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03182	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedParticleEditor.lua	83	83	same	host:Send("GedTestUIParticle", host.actions_toggled["TestUIParticle"])	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03183	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedParticleEditor.lua	95	95	same	host:Send("GedResetAllParticleSystemInstances")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03184	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedParticleEditor.lua	108	108	same	host:Send("GedParticleSystemPresetCommit")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03185	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedScriptEditor.lua	132	138	same	host:Send("GedSaveScriptParentPreset")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03186	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/GedScriptEditor.lua	151	157	same	host:Send("GedTestScript")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03187	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/LightmodelEditor.lua	28	28	same	host:Send("GedCustomEditorAction", "SelectedPreset", "LightmodelEditorTakeScreenshots")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03188	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/LightmodelEditor.lua	38	38	same	host:Send("GedToggleHistogram")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03189	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/ModEditor.lua	40	40	same	host:Send("GedSaveMod")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03190	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PresetEditDef.lua	70	70	same	self.connection:Send("rfnBindBookmarks", self.context, self.app.PresetClass)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03191	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PresetEditDef.lua	78	78	same	host:Send("GedToggleBookmark", "SelectedBookmark", host.PresetClass)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03192	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PresetEditDef.lua	178	152	same	host:Send("GedPresetSave", "SelectedPreset", host.PresetClass)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03193	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PresetEditDef.lua	192	166	same	ged:Send("GedHistorySetPrev")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03194	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PresetEditDef.lua	207	181	same	ged:Send("GedHistorySetNext")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03195	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PresetEditDef.lua	217	191	same	host:Send("GedPresetSave", "SelectedPreset", host.PresetClass, "force_save_all")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03196	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PresetEditDef.lua	227	201	same	host:Send("GedPresetSaveSelected", "SelectedPreset")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03197	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PresetEditDef.lua	325	299	same	host:Send("GedToggleBookmark", "SelectedPreset", host.PresetClass)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03198	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PresetEditDef.lua	370	344	same	g_GedApp:Send("GedOpenLogFile", host.PresetClass)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03199	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PresetEditDef.lua	403	377	same	host:Send("GedCustomEditorAction", "SelectedPreset", func_name, data.Name)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03200	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PresetEditor.lua	101	100	same	g_GedApp.connection:Send("rfnItemDoubleClicked", self.context, selection)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03201	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PresetEditor.lua	171	170	same	g_GedApp.connection:Send("rfnItemDoubleClicked", self.context, item_idx)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03202	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PrgEditor.lua	190	190	same	host:Send("GedPresetSave", "SelectedPrg", host.PresetClass)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03203	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PrgEditor.lua	200	200	same	host:Send("GedPresetSave", "SelectedPrg", host.PresetClass, "force_save_all")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03204	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/PrgEditor.lua	510	510	same	host:Send("GedToggleDebugWaypoints", host.actions_toggled["DebugWaypoints"])	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03205	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/SceneImportEditor.lua	200	226	same	self.app:Send("Ged_SIE_ImportPrototype", selection)	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03206	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/SceneImportEditor.lua	244	279	changed	app:Send("Ged_SIE_InvokeOnSelectedPreset", func_name)						
C03207	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/SceneImportEditor.lua	246	334	changed	panel.app:Send("Ged_SIE_ImportSceneNode", panel:GetMultiSelection())						
C03208	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/SceneImportEditor.lua	257	336	changed	panel.app:Send("Ged_SIE_ImportPrototype", panel:GetMultiSelection())						
C03209	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/SceneImportEditor.lua	283	347	changed	parent:Send("GedOpenSceneImportEditor", filename)						
C03210	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/SceneImportEditor.lua	287	373	same	self:Send("GedNotifyPropertyChanged", "NodeFilter", "hide_marked")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03211	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/SceneImportEditor.lua		377	new	self:Send("GedNotifyPropertyChanged", "NodeFilter", "hide_marked")						
C03212	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/SoundEditor.lua	35	35	same	host:Send("GedPlaySoundPreset")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03213	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/SoundEditor.lua	66	66	same	self:Send("GedPlaySoundPreset")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03214	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/SoundEditor.lua	71	71	same	self:Send("GedPlaySoundPreset")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03215	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/XWindowInspector.lua	29	29	same	host:Send("GedRpcRolloverMode", host.actions_toggled["RolloverMode"])	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03216	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/XWindowInspector.lua	40	40	same	host:Send("GedRpcInspectFocusedWindow")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03217	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/XWindowInspector.lua	55	55	same	host:Send("GedRpcToggleFocusLogging", host.actions_toggled["FocusLogging"])	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03218	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/XWindowInspector.lua	70	70	same	host:Send("GedRpcToggleRolloverLogging", host.actions_toggled["RolloverLogging"])	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03219	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/XWindowInspector.lua	86	86	same	host:Send("GedRpcToggleContextLogging", host.actions_toggled["ContextLogging"])	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03220	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/XWindowInspector.lua	97	97	same	host:Send("GedRpcBindToGlobal", "SelectedWindow", "w1")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
C03221	CommonLua/Classes/JSONSocket.lua	JSONSocket.Send	Send	CommonLua/Data/XDef/XWindowInspector.lua	123	123	same	self:Send("GedRpcFlashWindow", "SelectedWindow")	benign	(data)->(...): every argument still arrives; multi-argument calls are other classes' Send	commonlua	04-C		hand
